Id,SalePrice
0,207212.53020726104
1,206275.85246427724
2,206998.6289113278
3,164685.85746222056
4,291325.6030958444
5,142426.1915118636
6,281249.25820599357
7,212958.85009620627
8,135348.98986430262
9,122136.54700733573
10,135562.70088771128
11,391996.3068621387
12,132783.0291295574
13,224311.4193022542
14,151615.8438170703
15,146431.01477797437
16,161757.7826676571
17,106516.25082499458
18,146153.58268054185
19,130763.60408273415
20,330917.6634217397
21,127475.41650252843
22,218839.3423549856
23,140975.9442975269
24,154438.09466541006
25,254912.92491669024
26,126782.88316398252
27,296678.7641913146
28,217546.72568048324
29,74053.07765539968
30,71870.20826295354
31,140672.86292340836
32,205866.04163173086
33,174770.49951881298
34,313604.6984241344
35,315715.7875298251
36,155226.87952680147
37,162878.6151952398
38,132985.19383080353
39,86712.05853770277
40,145236.69843549363
41,183320.3672646477
42,138638.49376855616
43,136320.69481614733
44,146272.32875197934
45,313992.1652891156
46,273745.0099322171
47,237167.53258769936
48,85922.60997343235
49,137605.89584394675
50,179397.89551414276
51,111640.65650088384
52,109227.73541850323
53,386154.27317951084
54,111228.96419490398
55,172094.40023484957
56,196440.95982857383
57,189413.86292307466
58,461890.53533718386
59,130881.64430141705
60,168182.20758585547
61,102188.39332740814
62,195454.14561226906
63,139573.5855956349
64,241765.71790235303
65,312371.2603759811
66,236839.3181967671
67,216782.62344541692
68,61537.76055347626
69,224451.6744336243
70,299519.04568261467
71,112796.54958379362
72,190948.17246743425
73,137128.230588229
74,108396.45295642465
75,103022.14436348608
76,116087.6335752192
77,125556.56503659514
78,129697.28646149902
79,109324.66823073328
80,205832.59824663977
81,168572.0213632743
82,226475.3605166073
83,121585.39554804718
84,161570.2860682021
85,284851.526987028
86,185182.78102673354
87,167054.87053870113
88,53611.709389242315
89,126432.97930121933
90,115494.70087306961
91,118911.2198347632
92,151674.59969360774
93,154070.79485875153
94,194496.4328516281
95,200384.92593684554
96,217270.0043803294
97,105396.82188046601
98,66873.22688752138
99,115050.96911152669
100,201394.91114659465
101,177526.55436390513
102,112909.75474358187
103,175617.19493565915
104,175532.8533485863
105,264474.214540625
106,97758.9087780063
107,83304.1085986759
108,125971.26601052762
109,206531.93097065645
110,150200.6608748597
111,175374.10628969793
112,360878.27666845324
113,230419.82923806182
114,251433.65118472697
115,185665.05559185016
116,119257.42880917029
117,157839.6134858671
118,329574.39590867877
119,182746.48853824075
120,179999.99999999997
121,93633.5879997871
122,141452.5095540262
123,140972.1699935692
124,172892.06753716175
125,95389.010538361
126,125749.70828751221
127,70270.08731424369
128,140134.76048271364
129,135299.01435378828
130,218206.0188032094
131,216051.66982204182
132,147933.2204202567
133,223440.60881130522
134,165476.25818542863
135,181914.25260150147
136,141297.72789251828
137,160948.68660012307
138,233468.51170110327
139,203214.77077247872
140,93573.82379785759
141,248221.13188284915
142,143012.9831968598
143,222876.20729255976
144,132783.8653213957
145,120703.13953237078
146,100896.52842223283
147,221421.42712188856
148,164889.80265619184
149,110256.49333596759
150,148644.32347437594
151,348445.2809945048
152,187081.16219787055
153,226137.82652219638
154,99864.65131817712
155,76571.89256809802
156,112062.76474237455
157,283682.4875852568
158,235425.24611071218
159,288437.45464682544
160,183331.66420914867
161,399809.5666792932
162,267361.62210430054
163,105688.06416083116
164,153498.88138015656
165,94970.3948422519
166,190661.1909538063
167,356320.2670810402
168,188814.6226822757
169,214581.83690795384
170,108621.67470357598
171,229016.62175066804
172,225963.33178697378
173,156646.31324851868
174,189350.82676867052
175,204324.79818199802
176,215750.1758616679
177,171675.6998276435
178,469224.2392908359
179,106175.83768802242
180,176135.85528686704
181,173434.4661031575
182,110852.09305953752
183,199526.44554527206
184,141493.0338309124
185,475000.0000000001
186,169490.7803900696
187,131440.9302372547
188,134953.40509139036
189,317055.76621181215
190,262247.7971672922
191,183676.46875949635
192,199032.48399800912
193,126574.29678626545
194,125985.00069988696
195,145234.87413628615
196,345219.5125529218
197,295854.35895596386
198,112693.68144453396
199,333692.09817807167
200,133190.95461867703
201,159743.1793055941
202,101399.76495329324
203,136402.8343569586
204,124358.37615273992
205,190348.92330809621
206,117587.81580062176
207,119399.44103660856
208,251050.2931198815
209,143852.11615591025
210,92228.36041871246
211,159903.70169423555
212,252906.69216310806
213,161695.10454534454
214,152030.93279718488
215,123221.11191491714
216,214764.25378517987
217,88832.15126714815
218,243343.5218270131
219,181131.70522930528
220,211781.34249626097
221,214456.09673088475
222,158800.7972323489
223,104837.30866284564
224,417699.7865479634
225,98225.51240916726
226,294621.64494981256
227,93006.29976740113
228,107363.7772063693
229,186478.7640638317
230,132582.11664498615
231,365661.72100329003
232,90422.05913692407
233,138840.55146766882
234,214531.26077584026
235,87578.76467823565
236,183070.5737582221
237,207225.3577556838
238,308513.2155510981
239,120235.6628972518
240,250965.3351000726
241,103794.74762349279
242,87048.24416293265
243,111732.0702331203
244,230160.8613695353
245,227137.42739200755
246,140021.21325816965
247,142822.2598443503
248,187821.9580629758
249,299209.71712468273
250,76500.00000000073
251,263786.61706821993
252,175865.5986040249
253,177393.63379293322
254,141319.77160073875
255,228118.38097476965
256,204733.16675955208
