Id,SalePrice
1461,129879.54692018442
1462,154114.18327248673
1463,181815.65869743505
1464,180598.99903367422
1465,199143.82747214858
1466,184672.10495037373
1467,164771.01153724053
1468,176698.44609372728
1469,184105.36052777772
1470,120066.3632720733
1471,195680.7649931316
1472,95818.36407712661
1473,95758.25581316832
1474,154678.58856180854
1475,143313.1934320587
1476,385992.004525072
1477,252275.3703571428
1478,302486.7686703343
1479,247645.65107671972
1480,454482.2534074075
1481,309105.83774843666
1482,210681.20252433684
1483,177581.77554850312
1484,178054.1617979798
1485,171773.47666366046
1486,200906.6284052075
1487,335214.22737409803
1488,242252.4881832334
1489,212843.11276190483
1490,198551.0104015059
1491,190902.9066533967
1492,98697.80379701778
1493,174091.38360942763
1494,298795.60807010584
1495,297881.31841005286
1496,232030.52687193354
1497,194523.034542328
1498,154119.93908898495
1499,153388.67452994222
1500,149836.81398725352
1501,175430.0242706048
1502,166967.5383140933
1503,301680.5528856423
1504,228709.21151837046
1505,216731.55460606058
1506,185942.5758083028
1507,219388.89149444996
1508,200887.1610596256
1509,167305.129020572
1510,151062.50416642608
1511,151687.8736765271
1512,172197.68370370366
1513,148709.74794014322
1514,165419.81741931217
1515,183137.39496560843
1516,161223.32267643473
1517,151311.8075343915
1518,128847.69755567583
1519,224069.02844997606
1520,136100.24739718606
1521,144078.6905476191
1522,162727.21178288377
1523,114908.84760394836
1524,122370.51483766238
1525,124274.5182119019
1526,128964.93128571434
1527,101729.46937802939
1528,127198.88445009617
1529,142460.3440842953
1530,167934.7341424501
1531,132608.62454689754
1532,106931.55505067154
1533,146820.0812525252
1534,117403.43938497292
1535,158521.1841049691
1536,116402.27051827803
1537,76291.18774338625
1538,184929.15862630925
1539,250223.01965211655
1540,114907.41546248198
1541,150535.73632787247
1542,144166.46273949198
1543,222155.4084025975
1544,80557.66027008172
1545,105009.25642833095
1546,121224.63951972107
1547,141427.34482106782
1548,138514.1989424709
1549,116183.45310256409
1550,142952.78620923523
1551,116571.30805916304
1552,148386.91956289075
1553,144311.83358285239
1554,114319.4752502867
1555,169654.20241854436
1556,99722.10818742373
1557,128312.20346460017
1558,94273.50607407407
1559,124967.74512741891
1560,152418.68511599506
1561,153908.77104540833
1562,126699.98749528249
1563,123241.8852075702
1564,163357.14426527172
1565,155134.88102981276
1566,218420.50872522852
1567,77466.64781429683
1568,224252.388030525
1569,149052.10026815775
1570,125463.11283573836
1571,135732.0906349207
1572,144235.86536459837
1573,238398.33115139484
1574,116715.02595418468
1575,211337.10856349207
1576,216022.4316269841
1577,208414.1843888889
1578,153000.61953694458
1579,143983.4073965849
1580,190398.41520252018
1581,137158.64329232808
1582,128481.03767903666
1583,327926.16743621184
1584,241974.9845
1585,141555.3160594036
1586,73531.29305479703
1587,103141.76405932961
1588,149661.7409658489
1589,103991.52889168236
1590,132831.15075613276
1591,107426.48025156322
1592,126740.96262000961
1593,119095.47461423762
1594,140399.85208754215
1595,123232.80646079841
1596,238468.48122534875
1597,162895.5743852814
1598,183766.70754930255
1599,217585.0370545935
1600,193809.27172082578
1601,81038.13578511305
1602,114727.30752284758
1603,96900.33173472821
1604,279807.347992785
1605,252571.43500233104
1606,166061.61400529102
1607,166388.05703968255
1608,216445.20263359792
1609,202324.82014538237
1610,162941.73101811766
1611,149987.47387169307
1612,163050.15230730927
1613,164984.20144103738
1614,122657.23047222225
1615,87175.68768009768
1616,82082.9420214878
1617,88410.7273375051
1618,126608.27991464091
1619,133495.95200036073
1620,147571.3526209717
1621,137503.1670611703
1622,156423.65796869487
1623,291446.50257088285
1624,214834.62743996741
1625,132766.07336556035
1626,173534.9031230498
1627,188624.12773050382
1628,282472.5007419433
1629,176358.44617857144
1630,346237.1221857309
1631,225484.59279778556
1632,245630.2061693122
1633,169679.19541822997
1634,182277.7472517915
1635,179296.94734767376
1636,158599.878779106
1637,175763.95493410298
1638,216159.47700360758
1639,179318.0889257224
1640,247986.5224270082
1641,185697.3810641026
1642,220802.97960846557
1643,223411.601431069
1644,223658.9873917471
1645,179540.59519175263
1646,151325.0646917589
1647,160755.98154761904
1648,139728.5846164021
1649,137325.85093253962
1650,123330.09350120251
1651,123022.40156682205
1652,93265.7811640212
1653,99424.83112433866
1654,157514.32799452398
1655,156949.646718254
1656,151748.86834379507
1657,153307.65947732818
1658,156369.2020495431
1659,146152.40776635404
1660,144663.46555263252
1661,436750.0444396343
1662,401017.6127536077
1663,372926.2928578645
1664,445582.86830988456
1665,311374.4731242784
1666,326881.2729568856
1667,358255.3499880952
1668,326030.1536608945
1669,299423.84778663
1670,333874.5375108223
1671,263616.3295835091
1672,463066.6452308803
1673,303982.2350778021
1674,254163.13449494934
1675,186987.3155780423
1676,190282.56107671955
1677,214167.65996981726
1678,456481.68478475214
1679,378328.6336901706
1680,326116.7730313853
1681,269831.23871212103
1682,303820.32592136564
1683,187020.83190703252
1684,169953.3562933441
1685,174478.24119930793
1686,169148.66612289567
1687,167157.95300228466
1688,185984.5947810673
1689,188649.80022337887
1690,183588.44437019725
1691,174150.24584576153
1692,269965.03016505734
1693,170468.27546260224
1694,184301.661863877
1695,169642.9103434344
1696,263978.313261063
1697,171945.58484607982
1698,346941.88854713796
1699,328573.69567094016
1700,247031.98663203468
1701,263945.03999134194
1702,254602.21945851375
1703,253411.0494902597
1704,291829.868344757
1705,238851.7012900895
1706,434444.6861137011
1707,218258.87343771043
1708,216618.6359623618
1709,280710.6539973544
1710,227567.8469266474
1711,267079.45308485033
1712,238397.20352368936
1713,247018.59907491584
1714,225182.91387827526
1715,199922.69061379397
1716,175845.8341838625
1717,165067.63480802387
1718,138979.1965119047
1719,205516.7414140212
1720,253779.09857527653
1721,165782.80929923157
1722,128114.82556493506
1723,152511.16591005283
1724,216748.40072029832
1725,232137.6546978115
1726,189301.77274843675
1727,174772.67978186623
1728,186417.9233123899
1729,164691.79545241792
1730,161092.21511297039
1731,121626.77335714291
1732,133885.67195733247
1733,127537.34376108432
1734,130683.38874210048
1735,133021.24517089667
1736,115592.46991486292
1737,362525.4341534391
1738,213974.32878207148
1739,267424.7320586821
1740,191994.2616442817
1741,178005.58293121692
1742,173968.24857748311
1743,174269.72722883598
1744,320221.3232367725
1745,242269.1717432845
1746,273133.260292328
1747,218615.97375180386
1748,204650.92769336211
1749,162037.12064955098
1750,150221.3624492545
1751,230328.21264069274
1752,123964.89153444595
1753,142213.5421189275
1754,223039.78524446863
1755,165147.91412794616
1756,123334.42329263336
1757,120166.1998748778
1758,147236.83888756612
1759,169957.19046825392
1760,161314.41327958155
1761,152887.69606060607
1762,173015.294005772
1763,169737.93513203462
1764,118391.464042328
1765,168566.76757549855
1766,171734.5994774485
1767,199308.7263143338
1768,138567.8730357143
1769,163893.32044312166
1770,138772.388496781
1771,137443.17707671956
1772,141257.96464790765
1773,141006.7186904762
1774,132195.99210738338
1775,130645.41878463209
1776,119023.4845982907
1777,118339.56050120255
1778,128669.7430871813
1779,116128.76013001817
1780,177429.10760978833
1781,130705.85139466087
1782,99373.69019925442
1783,130355.47883513701
1784,93404.52482199283
1785,114866.49894949491
1786,151203.46424266478
1787,166379.74942328045
1788,61329.06075480999
1789,97739.9038904522
1790,87354.96848132422
1791,178329.765033929
1792,154852.31115680613
1793,136059.257032227
1794,142454.44567267917
1795,138106.6715608466
1796,119661.50138592889
1797,116347.44383309285
1798,125009.69546200092
1799,114679.3624338624
1800,126075.29211640204
1801,131703.52975841754
1802,150515.47170878484
1803,151765.92742475113
1804,140763.63502164505
1805,133210.82617243865
1806,116633.72641907173
1807,148404.3083299479
1808,120170.5228610464
1809,128775.93107768163
1810,144695.9948077293
1811,120295.32424699378
1812,120041.60863847859
1813,121225.18961528287
1814,102059.54021957668
1815,63667.22435040886
1816,104931.64724090724
1817,126688.54349197102
1818,135226.0258989899
1819,116547.85951892553
1820,79994.79858305582
1821,126080.61861880712
1822,146541.18973797496
1823,60971.88380840456
1824,139238.97308597883
1825,137555.47089995188
1826,104409.0501448552
1827,110500.1417239057
1828,139390.55925324679
1829,112173.74766257816
1830,144721.52614935068
1831,172183.12000305243
1832,113780.23428595476
1833,147213.70458056757
1834,137161.11933814333
1835,181660.06070418475
1836,129243.85895021645
1837,102399.24099206347
1838,136632.4008049543
1839,86262.96647278649
1840,162668.45721332365
1841,150358.2101258186
1842,91632.92487578165
1843,139573.89396765264
1844,136222.50875661374
1845,138955.81717772977
1846,147125.46374170273
1847,150594.6637965368
1848,64637.00540392014
1849,118825.17555809006
1850,126150.1352617845
1851,152979.8323804127
1852,126683.05384054837
1853,132383.14144480525
1854,172669.17756103494
1855,145383.89575036083
1856,223160.70223663954
1857,164171.63281974493
1858,138184.8377435065
1859,122147.90108140938
1860,154130.1809920634
1861,121760.2586369649
1862,263763.3908445165
1863,260872.92427164494
1864,260872.92427164494
1865,325590.82488840766
1866,326215.12662155426
1867,244706.5974642856
1868,302497.2638444609
1869,194154.08934547854
1870,253082.08609728236
1871,255223.58180014422
1872,171006.88499257763
1873,227592.8777100223
1874,138674.848514911
1875,208437.42750555766
1876,190393.23002364923
1877,209535.49503874665
1878,213491.30174470905
1879,133432.71544409293
1880,136816.5590843046
1881,239053.85575372775
1882,263680.74830014433
1883,198627.03616558446
1884,221250.4979779942
1885,258506.28958249162
1886,300692.4892566137
1887,198817.9219986772
1888,277055.16729124583
1889,165545.23675192404
1890,134180.91225829723
1891,141720.35725865798
1892,112222.79674699376
1893,139364.90149110148
1894,129906.20055784029
1895,149307.73441967292
1896,123289.02256854248
1897,117233.26297595
1898,109147.97556702558
1899,129316.42093049535
1900,146991.35284408182
1901,161549.44007450878
1902,136808.79396933617
1903,222817.76309788358
1904,135187.77279822025
1905,175905.73986724386
1906,155582.317746633
1907,195582.31380392754
1908,114882.5076802549
1909,135564.8632129629
1910,125078.61481926407
1911,192465.3585953183
1912,263890.66547607025
1913,146484.02388239536
1914,65053.67936913087
1915,326027.3456626986
1916,72967.7700040885
1917,260869.4727643282
1918,135915.53279220784
1919,157918.66081577685
1920,151795.08587184112
1921,401663.29241005314
1922,326559.1127407407
1923,203052.87287012988
1924,242566.44031866288
1925,225712.5028714527
1926,374430.3702525899
1927,138586.42677133656
1928,158685.0715901475
1929,125162.40549776155
1930,127204.48873917748
1931,140103.26873015877
1932,135064.60035894654
1933,172765.3007801828
1934,182555.82764933087
1935,176390.01247425706
1936,190014.67965319863
1937,182176.7977543291
1938,166514.9580895085
1939,248689.63098862255
1940,199948.0000266681
1941,177354.8255354912
1942,190434.21042174788
1943,200320.67711541272
1944,322601.3918815631
1945,362257.33550998074
1946,163725.5139063529
1947,311312.75896476663
1948,174490.08518870024
1949,245508.0060584417
1950,178453.18193079915
1951,269280.56399280357
1952,244367.98089850898
1953,163266.35410197207
1954,209191.05740211654
1955,127873.77973568096
1956,275608.23032671976
1957,159985.02533127673
1958,312994.128739418
1959,142333.96578054357
1960,115393.85298845601
1961,121260.55252358752
1962,94994.33789682544
1963,103993.60481481487
1964,112012.50266233762
1965,156306.82634175083
1966,155165.78286964877
1967,292178.36383321317
1968,396733.75276695524
1969,379474.6675376382
1970,426790.91862373723
1971,421724.72415043286
1972,363546.00213858346
1973,265964.8259937933
1974,314111.6668373016
1975,449396.0269232804
1976,275781.51038715907
1977,365307.4348505292
1978,363102.62890272686
1979,329502.57919817214
1980,193691.83666781257
1981,336027.929319745
1982,234178.2487044252
1983,223170.9717573353
1984,169360.57972337428
1985,209283.16384680138
1986,211391.35841798934
1987,183302.42653860035
1988,178861.40634021538
1989,187939.11906509774
1990,218780.4044944685
1991,215769.41820394425
1992,214207.19369480523
1993,173526.49813111956
1994,239616.0779917028
1995,182382.72828741674
1996,258395.6419280904
1997,332009.03638822725
1998,340830.58174735424
1999,253253.36607671945
2000,305017.4488386245
2001,264573.67975529085
2002,234812.5712294372
2003,253288.66702077547
2004,264499.1720661376
2005,230432.53679670318
2006,223512.64828835978
