Id,SalePrice
1461,125031.48795240888
1462,167289.17477874426
1463,182027.98889880913
1464,196845.97912182385
1465,184230.30437269193
1466,175496.37476157214
1467,184748.55933624753
1468,161345.56405348371
1469,191373.85431296506
1470,117357.4173160916
1471,215076.2196723534
1472,95854.03737581342
1473,92300.25614466805
1474,149659.3464577762
1475,111653.13866030579
1476,352342.8928004074
1477,234986.7935397493
1478,300193.4785863161
1479,286972.88318277796
1480,477906.9214098861
1481,301069.3724341827
1482,204587.1791839912
1483,181508.57856849502
1484,164586.0851450117
1485,188931.0961511299
1486,199823.06412240464
1487,320825.52376281377
1488,226395.97328987365
1489,198220.80181059343
1490,248558.75677286292
1491,190309.28944089692
1492,97230.94898353762
1493,188395.07447616447
1494,281082.8733449064
1495,280028.35080299043
1496,255572.67064332459
1497,188890.70877811837
1498,169705.59609080327
1499,168891.6930992471
1500,160675.11047551027
1501,175803.4625018679
1502,157821.3655449606
1503,307976.7193422468
1504,256197.91176270353
1505,235803.33573078367
1506,196644.88909221138
1507,239382.45905277535
1508,203905.268047282
1509,159077.08108813834
1510,138442.0375226374
1511,151519.52950798615
1512,172862.4380574984
1513,139887.2206678642
1514,158373.81446377994
1515,190701.9270499126
1516,154985.8547670836
1517,174822.1425507255
1518,141087.7959216354
1519,212326.22637220405
1520,128824.123953007
1521,131950.80419265814
1522,175303.76848609178
1523,106430.79293775564
1524,126731.61577185139
1525,113025.18072292996
1526,105492.80007063186
1527,103332.86142514383
1528,152831.72198358644
1529,144979.07209797195
1530,180526.20400707066
1531,109068.0636930428
1532,102341.30764441876
1533,143085.93993381187
1534,128644.61975188201
1535,153267.5552996957
1536,109387.69447369197
1537,56227.71935315026
1538,147609.53049284688
1539,201142.41764154076
1540,90784.16984246483
1541,141656.04851629437
1542,113372.72034863866
1543,187571.55536714278
1544,80955.36864522433
1545,108860.98312521681
1546,126447.2266909336
1547,125598.55169667861
1548,129111.1800422476
1549,115376.66930994607
1550,124513.64516375118
1551,121117.82763747948
1552,128171.94338168741
1553,142814.5361979485
1554,117646.28038089362
1555,166940.9634426703
1556,85378.3188505725
1557,99804.75184894961
1558,103296.04461319526
1559,69728.00908391108
1560,148636.23459091873
1561,120727.20518033838
1562,127263.29513964044
1563,112545.69286702859
1564,166767.91206846523
1565,140698.65579465832
1566,248840.03113326448
1567,78397.16150465271
1568,238630.15854064457
1569,135013.77710647832
1570,142743.21845316575
1571,125851.3283265984
1572,152362.17668523802
1573,248901.63778391157
1574,114479.27160891198
1575,216532.04740566804
1576,244270.37836317444
1577,174406.57069582838
1578,150679.3225761791
1579,134977.608614006
1580,196688.20720831625
1581,154797.29388763258
1582,121119.45562434805
1583,306515.7856100997
1584,218837.65841075013
1585,133565.25082691034
1586,60040.76935077316
1587,104507.84916635878
1588,153759.31571970313
1589,95456.86182437043
1590,138253.13235502082
1591,92915.360617655
1592,122352.14728486173
1593,120989.61710373372
1594,132932.58710372608
1595,105056.27882186219
1596,220916.36623242396
1597,175602.29159812164
1598,203498.61114208295
1599,168279.59244291313
1600,161584.4590466079
1601,58410.96562719109
1602,116863.31484844512
1603,88535.88077279841
1604,251375.13809441254
1605,241698.28969496913
1606,174755.51727592008
1607,182040.74957898093
1608,214127.8007454845
1609,172109.18656290835
1610,140740.1209903859
1611,135934.28129980358
1612,171400.91184648377
1613,159316.50448483895
1614,119810.19515805581
1615,92278.03909104617
1616,77819.54855482091
